Name, Latitude, Longitude
Hareshaw Hill,55.577716,-2.901279
Pen Carn Saith-wraig,52.157327,-3.789217
Carntogher,54.895339,-6.760123
Win Hill,53.362373,-1.720964
Benbeoch,55.345601,-4.374149
Carn na Cre,57.58972,-4.834762
Meallan Liath Mor,58.128289,-4.277939
Fionchra,57.017577,-6.385008
Dodd Crag,54.575405,-3.099074
Carn Ban,57.292905,-4.562607
Carn Eite,57.495149,-5.340005
Meall an Eich Ghlais,57.926894,-5.027228
Meikle Balloch,57.400755,-3.067485
Dodd Hill,55.249795,-4.258461
Windyrise,55.805851,-4.763524
Catrail Edge,55.330556,-2.800358
King Seat,55.766372,-3.408947
Broomy Law,55.5769,-2.929938
Dod Fell,55.261497,-3.059868
Cerrig-y-myllt,53.003579,-4.041591
Fynach Fawr,52.484896,-3.876299
Crug,52.160272,-3.947837
Challacombe Down,50.608753,-3.852878
Crockauns,54.317145,-8.370095
Lack Mountain,52.177612,-9.892392
Carrigalachan,52.530364,-6.838125
Benbrack W Top,54.147037,-7.899747
Esgair Dderw,52.318037,-3.551211
Breac-Bheinn (old GR),57.919343,-4.533973
Mynydd Mallaen,52.093382,-3.866672
Bell Rib,54.457861,-3.2811
An Grianan NE Top,56.586834,-5.126802
Fair Bhuidhe,56.783652,-3.896241
Rough Bank,56.915895,-2.653665
Auchronie Hill,56.918867,-2.898461
Carn na Saobhaidhe South Top,57.113404,-4.643813
Meall Odhar,57.113995,-5.015548
Sgurr a' Bhraonain North Top,57.215936,-5.473963
Meall na Moine,58.512952,-4.94772
Meall Reamhar,56.129181,-5.074766
Stob Loch nam Breac,55.722678,-6.122824
Cossars Hill,55.415926,-3.221942
Mountcommon Hill,55.399706,-3.124453
Curly Cairn,55.559476,-3.071918
Mynydd Egryn South Top,52.745282,-4.042694
Y Drum,52.446739,-3.725568
Garn Ddu,51.801724,-3.411971
High Edge,53.216036,-1.907179
Dough Mountain,54.329413,-8.091434
Knockmore (Clare Island),53.808231,-10.020802
Barraboy Mountain,51.789972,-9.539866
Knockullane,51.966291,-9.129764
Brown Rigg,54.521948,-3.074895
Ugborough Moor,50.44782,-3.898745
Beinn a' Bhraghad,57.245867,-6.295516
Bishop Hill,56.224938,-3.315276
Raven Crag,54.559231,-3.07872
Gualann,56.117633,-4.481972
Seatoller Fell,54.508734,-3.186604
Creag Mhor,56.909951,-4.607846
Geal Charn,57.423825,-3.46365
Sgurr Lochan na Ba Glaise,56.934886,-5.754191
Aonach Dubh,57.386035,-5.380749
Creag-mheall Meadhonach,57.800773,-5.403266
Meall na Teanga,58.182544,-4.41166
Carn Gaibhre,56.380977,-5.281803
Peat Hill,55.45468,-3.198788
Craig y Garn,52.956999,-3.647632
Graig Felen,52.29051,-3.780415
Cefn Cil-Sanws,51.78251,-3.416257
Grey Carrs,54.620556,-1.980902
An Cnoc Bui,51.955821,-9.274967
Knocknagree E Top,51.696013,-9.824506
Crenville,54.103291,-6.155519
Foel,52.397471,-3.371914
Grindle,52.528806,-2.841494
Drummond Hill,56.584604,-4.037378
Fashven,58.562846,-4.900387
Roineabhal,57.766608,-6.975395
Cefn Cenarth,52.374691,-3.515851
Carn Beag,57.761927,-4.447565
Balnaboth Craig,56.790478,-3.111473
Meall nam Fairneag,57.102857,-4.860502
Beinn nan Caorach,56.914965,-5.702392
Cnoc Bealach a' Phollaidh,58.292507,-4.966746
A' Chorra-bheinn,57.459975,-6.208363
Sgurr na Greine,56.591032,-5.825906
Niviston Hill,55.414093,-4.075326
Wedder Dod,55.472417,-3.963519
Wallace's Hill,55.613481,-3.108099
Pen y Garn,52.677529,-4.032992
Foel Ddu,53.011717,-3.760426
Esclusham Mountain,53.039926,-3.115081
Twyn y Waun,51.750665,-3.326542
The Tower,53.419654,-1.789128
Chinkwell Tor,50.589842,-3.7964
Ramshaw Rocks,53.159204,-1.971521
Cullaun,52.667878,-8.26088
Sliabh Tuaidh Far W Top,54.759891,-8.632957
Crockmain,55.250637,-7.47473
Wee Binnian,54.134739,-5.987337
Foel Goch,52.396739,-3.559966
Caer Caradoc Hill,52.55384,-2.772119
Beann Bhan,51.984349,-9.810865
Little Port Hill,56.396251,-4.085363
Beinn Dubh Airigh,56.180527,-5.290823
Rainberg Mor,56.017874,-5.895984
Carn na Loinne,57.281119,-3.598865
Withins Height,53.811029,-2.034987
The Goal,56.762724,-3.046532
Meall Buidhe,57.918895,-4.614155
Garrel Hill,56.004871,-4.079175
Saughtree Fell,55.27967,-2.706829
Y Gyrn,53.028475,-4.159672
Disgwylfa,52.28387,-3.791936
Wooplaw Edge,55.353395,-2.461819
Blackman's Law,55.275482,-2.401934
Woodale Moss,54.180775,-1.8845
Birchenough Hill,53.208628,-2.010628
An Sleaghach West Top,56.52765,-5.661695
Skerry Hill,55.01986,-6.224678
Cnoc na Steige,51.803943,-10.039092
Slievenalecka,52.190264,-10.153607
Carn nam Bad,57.367619,-4.65923
Cruach nan Caorach,55.974713,-5.220706
Tighvein,55.499369,-5.171514
High Neb,53.364684,-1.65911
Cruereach Hill,55.421593,-3.900917
Drummond Hill West Top,56.583289,-4.057157
Meall Clach a' Cheannaich,57.015219,-4.600485
Meall a' Bhainne,57.784098,-5.12931
Creag Riabhach na Greighe,58.154543,-4.363854
Cruach Mhic Fhionnlaidh,56.170564,-5.307728
Carraig Gheal,56.339388,-5.29571
Rainberg Mor East Top,56.019008,-5.887871
Dungavel Hill,55.594132,-4.103931
Meaul,55.299313,-4.237407
Big Dod,55.467892,-3.486203
Stibbiegill Head,55.248272,-2.98437
Cerrig-y-myllt East Top,53.002449,-4.036738
Gortagarry,52.810133,-7.954763
Carrane Hill,54.134741,-8.238691
Knockbrack,52.182009,-9.898427
Knockbrack S Top,51.859968,-9.478383
Knocknagapple N W Top,51.957528,-9.939849
Knolls,52.506792,-2.880516
Llethr Mawr,52.175993,-3.886802
Carn Fiaclach,57.303248,-4.858501
Cairnharrow,54.878137,-4.287523
Withins Height,53.811677,-2.034305
Chinley Churn,53.356179,-1.945962
Creag an Iaruinn,57.274028,-3.45169
Boc Beag,57.263594,-5.468996
Meall Dubh,57.410411,-4.910916
Carn Mor,57.375398,-4.600934
Carn Dearg,57.807191,-5.094419
Carn Breac Meadhonach,57.773811,-5.085531
Kirriemore Hill,55.143386,-4.526842
Craig y Dinas,52.851305,-3.814849
Ffridd Fach,52.791365,-3.446371
Bryn,52.454926,-3.247324
Mynydd Aberdar,51.74034,-3.419862
Rhymney Hill,51.772646,-3.268211
Swineside Law,55.412338,-2.258687
White Path Moss,53.343384,-1.624253
Haytor Rocks,50.579843,-3.756779
Tooreen Hill,52.655509,-8.133724
Tountinna,52.846178,-8.391289
The Ravens Rock,54.054353,-6.247789
An Grogan Mor,55.009256,-8.22425
Creag na Criche,56.496882,-3.649101
Beinn an Rubha Riabhaich,57.532604,-4.622067
Carriglineen Mountain,52.959556,-6.336813
Winter Hill,53.629898,-2.515755
Twyn Rhyd-car,52.078106,-3.530299
Cat Craigs,57.366777,-2.844122
Knock of Braemoray,57.455091,-3.648489
Beinn na Duatharach,56.458145,-5.889406
Lendrick Hill,56.215805,-3.58323
Banna Fell,54.544179,-3.368163
Beinn a' Bhathaich,57.327419,-4.373684
Meall Ruadh,57.377239,-5.365614
Leathad nan Craobh Fearna,56.721066,-4.326851
Hill of Tornahaish,57.158325,-3.177676
Meall a' Chapuill,57.413896,-5.313355
Carn a' Bhreabadair South Top,57.79668,-5.178384
Cnoc Glas na Crionaiche,58.13485,-4.723089
Fireach Dubh,56.790491,-5.651265
Beinn Bhreac-bheag,56.240168,-5.199891
Beinn Uraraidh,55.711603,-6.131213
Cairn Ballantruan,57.30306,-3.409478
Ben Thrush,56.234104,-3.636178
Craik Moor,55.464801,-2.300357
Little Law,55.824385,-2.651773
Cilhaul,52.772207,-3.391494
Pen y Gurnos,52.146599,-3.78753
Cnwch,52.259361,-3.574262
Cefn-crin,52.343892,-3.432617
Yr Allt,52.578093,-3.5032
Ysgwydd Hwch,52.031455,-3.382855
Barraboy Mountain Far E Top,51.787615,-9.513699
Barnes Top,54.842817,-7.007678
Moel Arthur,53.184498,-3.280511
Bryn Gwyn,52.479772,-3.399595
Croaghaun,52.663621,-6.767716
Graystones,54.626212,-3.275
Foel Rhiwlas,52.886112,-3.189901
Great Staple Tor,50.565733,-4.060086
Craigowl Hill,56.547762,-3.014942
Barrow,54.58566,-3.19752
Cockley Moor,54.5941,-2.959366
Beinn Bhreac,57.056571,-5.710404
Meall Reinidh,58.292579,-4.81256
Tamond Heights,55.25693,-2.90486
Pen Craigypistyll,52.45568,-3.89341
Crugwydd,52.152034,-3.647097
Whar Moor,55.392609,-2.257153
Divis (boundary),54.612112,-6.021322
Benduff,52.860439,-7.926502
Roos Tor,50.570926,-4.058378
South Hessary Tor,50.534144,-3.98091
Beinn an Tuirc,55.567283,-5.566618
Freeholds Top,53.693283,-2.143839
Urra Moor - Round Hill,54.40637,-1.08592
Dodd (Lorton),54.595888,-3.287689
Whiteside Law,55.747907,-3.023996
Beinn Bhuidhe,56.608118,-5.91242
Garn Wen,52.166211,-3.604895
Ben A'an,56.242637,-4.418826
Creag na h-Iolaire,56.948717,-2.869588
Dun-da-Iamh,57.005552,-4.336587
Sgurr na Plaide,56.91392,-5.537165
Cnoc nan Sac,57.862269,-4.544071
Meall a' Chaorainn,57.994192,-4.93994
Creag Staonasaid,58.381735,-4.764566
Meall na Caillich,58.194256,-4.371189
Meall a' Mhadaidh Beag,56.806629,-5.740682
Leac an Fhidleir,56.704704,-5.871779
Beinn Bhreac,55.946883,-5.234639
Rainberg Mor West Top,56.020229,-5.905967
Muladal,58.006212,-6.943442
West Foredibban,55.446482,-4.058984
West Hill,55.831158,-2.806791
Capelaw Hill,55.880379,-3.254508
Sartfell,54.253426,-4.557005
Foel Pandy,52.64327,-3.931569
Cefn Hirbrysg,52.428433,-3.623662
Cyrnau,52.176773,-3.830438
Twyn Rhyd-car South Top,52.068993,-3.518111
Purdom Pikes,55.219964,-2.622947
Annagh Hill,52.752234,-6.371613
Cnoc an Mhama,53.520826,-9.541602
Boviel Top,54.924113,-6.854383
Knockantooreen,51.847456,-9.395687
Foel Wylfa,52.88989,-3.202103
Beinn Conchra,57.304041,-5.509084
Rapaire,58.019031,-6.854172
Campbells Hill,55.29065,-4.322982
Creag an Fhithich,57.007435,-4.139891
Druim Dearg,56.712093,-3.287661
Tom Ban,56.918596,-4.583685
Cnoc Fyrish,57.696252,-4.337673
Carn Dubh,57.320238,-3.381972
Oireabhal,57.995474,-7.053449
Tomtain,56.008548,-4.053947
Halfmerk Hill,55.423631,-4.051237
Black Knowe,55.358435,-3.134782
Bryn y Gors-goch,53.077104,-3.553176
Foel Frech,53.074058,-3.477674
Moel Eiddew,52.631959,-3.677802
An Bhinn Bhan,54.729838,-8.252201
Heath Mynd,52.540597,-2.981031
Auchtertyre Hill,57.299507,-5.599448
Red Knott,54.550886,-3.205778
Beinn Ghormaig,56.649184,-5.820968
Long Fell,54.470385,-2.68497
High Crag,54.51493,-3.123201
Creag nan Yailey,56.778689,-3.715898
Meall nan Luath,56.910384,-4.880277
Cruach Leacann,56.186448,-5.211368
Beinn an Fhudair,57.280656,-3.57144
Coulvoulin Hill,57.193514,-3.102606
Braushie Cree,57.380818,-3.239406
Naideabhal a-Muigh,58.094682,-7.057431
Gart Law,55.488168,-3.972138
Slieau Ouyr,54.262825,-4.401246
Carreg-y-Saeth,52.852479,-4.015658
Cader Dinmael,53.001065,-3.496408
Llechwedd Tyn-y-maes,52.387326,-3.817858
Bryn Garreg-lwyd,52.161386,-3.889854
Cold Law,55.508708,-2.07481
Sneer Hill,55.40012,-2.149245
Cnoc Leitreach,53.939186,-9.855157
Claragh Mountain,52.049028,-9.094126
Keeloges,54.399171,-8.290205
Copes Mountain,54.320715,-8.395689
Knockfune,52.73084,-8.231651
Maughanaclea Hills W Top,51.738147,-9.290549
Moel Gwern-nannau,52.998485,-3.583852
Chinley Churn (old GR),53.349672,-1.948058
Druim na Beiste,56.952379,-4.42626
Cwmcynydd Bank,52.34182,-3.390875
Foxlow Edge,53.277386,-1.994553
Cairn Hill,55.343872,-3.811936
Mendick Hill,55.7402,-3.400724
Calkin Rig,55.177779,-3.118149
Cat Bells,54.568316,-3.1707
Floutern Cop,54.543994,-3.358217
Meall a' Ghuirmein,57.275574,-4.343221
Dod Hill,54.439778,-2.910393
Canup,57.020833,-3.25529
Hill of Spott,56.780969,-3.087645
Meall Dearg,58.511676,-4.965679
Mam na Luirginn,56.80031,-5.740035
Beinn Bhreac NE Top,55.950199,-5.230926
Sgian Dubh,55.930724,-5.10225
Bught Hill,55.455821,-3.9248
Starpet Rig,55.563812,-4.037525
Urit Hill,55.516562,-3.96247
Woodbus Fell,55.292063,-3.052304
Craik Cross Hill,55.331658,-3.099116
Das Eithin,52.798261,-3.348703
Mynydd Pistyll-du,52.593776,-3.493942
Panylau Gwynion,52.643966,-3.575467
Cefn yr Esgair,52.482378,-3.844292
Nab Hill,53.787673,-1.950242
Thirkelow Rocks,53.219421,-1.927525
Bennaunmore,51.981301,-9.405231
Cruach Eoghanach,54.716611,-7.943336
Baraveha,52.221558,-9.301586
Milk Hill,52.242581,-7.64645
Aberedw Hill,52.147657,-3.339464
Gamallt,52.519684,-3.6292
Bryn Melyn,51.857349,-3.29458
Graystones,54.627991,-3.277642
Llechwedd,53.043606,-3.537994
Cruach Scarba,56.176667,-5.722219
Ronas Hill,60.533856,-1.445935
Nab Scar,54.456414,-2.995849
Creag Liath,57.36082,-3.653753
Lindalla,56.746157,-3.298654
Creag na h-Iolaire,56.696512,-3.548321
Deuchary Hill West Top,56.616636,-3.582402
Carn an t-Suidhe,57.157024,-4.577469
Cnoc Mall-lairig,57.507629,-4.887116
Sithean Biorach,57.675793,-5.255259
Leathad Riabhach,57.761452,-4.457268
Cruach nan Caorach SW Top,56.797569,-5.627419
Howgate Hill,55.589848,-3.728915
Stanhope Law,55.45194,-3.0687
Cwmcynydd Bank East Top,52.344056,-3.379597
Castell Dinas,51.963353,-3.196559
Coetgae Isaf,51.653546,-3.618249
Hollins Hill,53.208236,-1.911029
Creag Bheithe Mhor,57.35642,-3.630182
Craigagh Hill,54.831779,-6.885104
Allt y Derw,52.437028,-3.659044
Mynydd Talyglannau,52.692326,-3.617494
Beann Dhearg,51.977096,-9.802029
Fuches,52.439178,-3.669159
Aberedw Hill,52.14517,-3.334405
Caiteseal,57.943189,-6.662203
Hownam Law,55.490746,-2.323503
Great Crag (Stonethwaite),54.522189,-3.129333
Beinn Charsaig,56.331811,-5.96339
Winter Hill (boundary),53.626277,-2.511235
Tongue Rigg,54.483293,-2.727663
Creag Phiobaid,57.039342,-3.110655
Torr a' Challtuinn,56.9513,-4.902051
Cruach an Sgliata,56.174366,-5.29837
Tom a Voan,57.271672,-3.243676
The Nebit,56.16738,-3.791889
Earlside,55.345973,-3.588652
Hare Hill,55.844079,-3.324506
Hogs Law,55.787406,-2.709456
Cefn Alltwinau,52.133872,-3.659168
Castle Hill,52.220167,-3.164452
Pike Knowe,55.242148,-2.538459
Mount Ida,54.544389,-2.317827
Thieveley Pike,53.740344,-2.195896
Lackagh Mountain,54.238423,-8.104801
Coomclogherane Top,51.853789,-9.469472
Spring Hill,52.906359,-3.175259
Allt y Ddinas,52.19841,-3.569444
Slieveanard NE Top,52.389605,-7.993279
Beinn Bhreac,57.25594,-6.402899
Cairn William,57.240759,-2.571282
East Lomond,56.242229,-3.221245
Plough Fell,54.309318,-3.290208
Foel Ddu,52.667986,-3.927763
Meall a' Phuill,56.675689,-4.741915
Menachban,56.758824,-3.497509
Hill of Gothie,56.941553,-2.53746
Carn Gaineamhach,57.673539,-4.693545
Meall Doir' a' Chuilinn,57.822365,-4.375568
Beinn Donuill,57.935445,-5.057452
Langgadlie Hill,57.211457,-2.806226
Benbrack,55.278035,-4.313254
Darlees Rig,55.762542,-3.491415
Roughbank Height,55.232819,-3.018929
Catstone,55.759298,-3.440166
Eweslees Knowe,55.304958,-3.064728
Killpallet Rig,55.836066,-2.604292
Bryn-y-crofftau,52.255183,-3.83554
Mynydd Garnclochdy,51.748195,-3.028404
Black Mountain,52.441174,-3.190308
Carn Hill,54.91223,-6.83289
Beinn Raimh,57.320355,-5.576146
Bryn Gwyn,52.459073,-3.843083
Mahanaboe,52.18776,-10.119647
Moel Eglwys,53.016377,-3.632928
Penbryn-ci,53.092456,-3.685554
Lilswood Moor,54.868187,-2.168199
Craig-yr-hwch,52.882936,-3.170182
Blackwood Hill,55.257683,-2.738316
Binsey,54.708795,-3.204188
Stile End,54.586425,-3.2074
Creag Phitiulais,57.197367,-3.773972
Beinn nan Sparra,57.277944,-4.899483
Pen Carreg Gopa,52.535857,-3.88602
Meall Loch Steallaig,56.578702,-5.330105
Whitefield Hill,56.74335,-3.495454
Meallan Buidhe,57.629325,-4.881727
Auchenleck Hill,55.27321,-3.700961
Cefn Coch,52.906894,-3.486246
Moel Llanfair,53.099744,-3.242194
Lan Lwyd,52.361498,-3.819896
Cefn Pawl,52.407016,-3.230022
Hind Low,53.217504,-1.880233
Ballyteige,52.900304,-6.42254
Cnoc Beithe,56.419676,-3.842079
Bryn Crugog,52.518787,-3.561692
Carron Mountain,52.310467,-8.576228
Seefin,52.329403,-8.161031
Murton Fell,54.558855,-3.401208
Mynydd Cilfach-yr-encil,51.721124,-3.33474
Craig Aberserw,52.820867,-3.937374
Lugnagun,53.153459,-6.487323
Stac na Cathaig,57.341396,-4.261275
Beinn Lunndaidh,57.990631,-4.046371
Speinne Mor,56.573157,-6.072781
Cnoc Moy,55.372763,-5.771268
Meall nan Ruadhag,57.048862,-4.870117
Bellybought Hill,55.282012,-3.719172
Leac Shoilleir,56.719823,-5.908729
Cefn y Brithdir,51.730745,-3.274857
Meall nan Loth,56.791296,-3.914113
Cnoc Monzie,56.790415,-3.771789
Creag Loisgte,57.566697,-5.287511
An Carnan,57.657415,-5.172381
Croglin Craig,55.260987,-3.989855
Blaeberry Hill,55.327079,-3.262396
Garn Dwad,52.124219,-3.648657
Bryn Mawr,52.169111,-3.63793
Llechwedd Gwynau,52.473056,-3.861984
Chelmorton Low,53.232661,-1.830153
Upper Hey,53.44509,-1.733822
Slievenisky,54.331153,-5.965453
Glennagalliagh Mountain,52.815195,-8.54207
Cruach Dhubh an Ruidhe Fearna,56.934078,-5.671395
Hill of Persie,56.687967,-3.434219
The Benn,54.564129,-3.080752
Dinas,52.483453,-3.615269
Carneddau,52.187159,-3.36192
Capple Howe,54.418332,-2.876599
Mullach a' Chadha Bhuidhe,57.909792,-4.86251
Creag Dhubh,57.073067,-3.943087
Drum Maw,55.711042,-3.31096
Berry Cairn,56.798882,-2.80337
Beinn Fhada,57.254533,-5.552793
Creag-mheall Meadhonach North Top,57.806486,-5.400386
Carn Fearna,57.621363,-4.633738
Creag a' Chairn Chaoruinn,58.411685,-4.739122
The Needle,57.639398,-6.272813
Wedder Dod,55.418229,-3.861334
Craigbrock Hill,55.229326,-4.473139
Garlick Hill,55.025815,-4.456051
Bleak Law,55.745831,-3.49038
Ladder Law,55.330592,-3.065274
Wedder Law,55.409982,-3.168039
Carn Gerjoil,54.227312,-4.466334
Castell,53.021895,-4.149144
Craig Gellidywyll,52.375627,-3.541519
Pen Neuadd,52.124018,-3.469349
Slievenaglogh,54.139661,-6.013114
Kilduff Mountain,52.835268,-7.910223
Knock of Balmyle,56.688278,-3.446983
Bellever Tor,50.57191,-3.915325
Stanedge Pole,53.356177,-1.630601
Seefin North Top,52.33735,-8.165241
Ben Lee,57.324552,-6.150511
Dun Caan,57.381265,-6.029274
Creag Ghlas Laggan,55.698752,-5.220464
Brownthwaite Crag,54.548346,-2.862548
Yr Eifl North Top,52.983751,-4.442997
Carn Kitty North Top,57.47693,-3.530815
Carn an t-Slamain,57.372601,-4.625852
Sron nan Saobhaidh,57.525313,-4.68417
Carn Cadh' a' Ghobhainn,57.659121,-5.285398
Foulshiels Hill,55.562844,-2.909881
Mealowther,55.788188,-3.469796
Coomb Edge,55.30475,-2.636452
Needs Law,55.312822,-2.622023
Banc Sychnant,52.465023,-3.885994
Broadside Law,55.395429,-2.270212
Knockastanna,52.65541,-8.203176
Mid Hill,54.974321,-6.123606
Cronamuck,54.775013,-7.985209
Birker Fell - White How,54.366334,-3.2251
Cothercott Hill,52.592108,-2.874785
Little Wolf Stones,53.850942,-2.045586
Cromadh Mor NE Top,56.4468,-4.875597
Dun Daimh,56.739815,-4.481337
Creag an Eirionnaich,56.736733,-3.808892
Black Hill,56.695026,-3.302004
Creag Dhubh,57.339752,-4.232962
Carn nan Speireig,57.854682,-4.637075
Creag Dhubh,58.413062,-4.305652
Meall na h-Airigh,56.855154,-5.438929
Cruach Lochan Gaineamhach,56.191402,-5.210686
Beinn na Teanga,57.922328,-6.798007
Little Bin,56.020477,-4.13263
Black Creich Hill,56.240748,-3.618792
Archie Hill,55.347829,-3.109594
Mynydd Cerrigllwydion,52.572829,-3.443057
Inner Hill,55.392787,-2.117516
Chrome Hill,53.203118,-1.895724
Horsen Hill,51.106875,-3.731233
Tylorstown Tip,51.650666,-3.418894
Diamond Hill,53.547775,-9.915256
Cnoc Breac,53.543716,-9.887916
Maumthomas NE Top,53.950726,-9.711267
Boolatin Top,52.745986,-8.290961
Mynydd Tri Arglwydd,52.669064,-3.75786
Pen yr Orsedd,53.085612,-3.654332
Rhiw Gwraidd West Top,52.259865,-3.452208
Rhiw Gwraidd,52.260238,-3.443033
Mynydd Bwlch-y-Groes,52.007491,-3.649812
Glenridding Dodd,54.54947,-2.959246
White Pike (Birkby Fell),54.349175,-3.308257
Beinn a' Bhric,57.645651,-4.775498
Whiteside Hill,55.483614,-3.455951
Moelfre,52.12472,-3.446788
Gornoeth,52.198515,-3.543782
Meall nan Eagan Far NW Top,56.969395,-4.329599
Meall na h-Iolaire,56.726319,-3.869179
Fiacail Mhor,56.798217,-3.985819
Creag an Lurachain,57.025255,-3.221536
Liath Dhoire,57.096481,-4.678931
Cruach Thoraraidh,56.908132,-5.637258
Hillfoot Hill,56.186596,-3.662371
Craigdasher,55.282853,-3.945898
Clocklowie Hill,55.431881,-4.056106
Sauchie Law,55.381083,-3.112055
Longshaw Law,55.75415,-3.025259
Cefn-du,53.120776,-4.170574
Cefn Bach,52.058511,-3.890283
Mynydd y Cemmaes,52.667081,-3.663501
Llethr Erwast,52.140952,-3.88003
Cox Tor,50.566848,-4.076332
Leahanmore,54.996884,-7.974187
Mullaghbolig,54.74935,-7.118676
Slievenamiskan,54.178365,-6.072528
An Coimin Bui,51.914364,-9.28542
Cloonacool,54.125325,-8.834331
Slievebaun,52.532526,-6.800273
Tosson Hill,55.278363,-1.993952
Beinn Bhreac,55.930606,-5.950773
Hawk Rigg,54.404015,-3.080636
Beinn Bhreac,57.048583,-4.894734
Feinne-bheinn Bheag,58.389539,-4.690156
Clach Bheinn,56.117282,-4.877454
Black Hill,52.404975,-2.991823
Creuch Hill,55.878313,-4.77505
Beinn Laoigh,56.165539,-5.268883
Carn an Fheadain,57.315218,-4.394224
Roinn na Beinne,57.058656,-5.734606
Quarry Hill,57.372604,-2.88791
Earl's Hill,56.071497,-4.060107
Redstone Rig,55.871553,-2.628495
Great Hill,55.224035,-3.062629
Pen Ffridd-sarn,53.003122,-3.729792
Bryn Ocyn,53.111875,-3.458225
Pen Cnych Mawr,52.381424,-3.468947
Carr and Craggs Moor,53.722751,-2.16214
Cruach Dhubh an Ruidhe Fearna E Top,56.933555,-5.665654
Naweeloge Top,54.252188,-8.005349
Warrendale Knotts,54.074253,-2.255371
Gilwern Hill,52.215442,-3.320263
Little Carron,52.306784,-8.564584
Sgurr Bhuidhe,56.986096,-5.749973
Great Ladstones,54.504435,-2.724116
Glade How,54.445649,-3.33724
Larg Hill,55.203891,-4.645117
Ysgwd-ffordd,52.35222,-3.346814
Bryn Ffynnon,52.105626,-3.924426
Mynydd Myddfai,51.953113,-3.737591
High Snab Bank,54.55067,-3.217491
Meall Ban,56.627837,-5.260386
Cowie Hill,56.884987,-2.833166
Meall Dubh,57.355647,-4.827498
Meall na Sidhinn,57.988795,-5.048462
Carn Beag East Top,57.760441,-4.43657
Knockenshag,55.443814,-3.967742
Whiteside Hill,55.532832,-3.633541
White Hill,55.707161,-3.449962
Knowe Dod,55.564675,-3.546706
Moel y Plas,53.089659,-3.240276
Carn Nant-yr-ast,52.12866,-3.869841
Lan Fawr,52.177606,-3.626337
Cefnrhos-gwawr,51.70154,-3.488805
Cowpe Lowe,53.681959,-2.268738
Foildarg,52.61145,-8.155734
Penycloddiau,53.2009,-3.308147
Roineval,57.332702,-6.291212
Beneraird,55.066009,-4.921481
Scar Lathing,54.434031,-3.194527
Green Hill - Gowbarrow Park,54.580072,-2.916287
Penchrise Pen,55.347423,-2.804577
Startup Hill,55.548925,-3.622906
Cronk ny Arrey Laa,54.137117,-4.71943
Foel Dugoed,52.705082,-3.638555
Easdon Tor,50.626599,-3.797645
Binnilidh Mhor,57.204547,-4.758423
Dubh Meadhonach,57.530047,-4.702325
Ben Shieldaig Far SE Top,57.491639,-5.59252
Beinn Ithearlan,56.64636,-5.810298
Meikle Turf Hill,57.327415,-2.91329
The Hillar,57.254738,-3.077763
White Hill,55.304049,-4.270052
Spots Law,55.303944,-3.263583
